E Antarctica-Somalia	24n.3no	53.35	10.16	-43.3	9.96	0.72	4.74E-007	4.34E-007	-7.41E-007	5.65E-007	-7.62E-007	1.40E-006	116	15	3	80	Cande et al. 2010 ('with SWIR')
E Antarctica-Somalia	25ny	55.90	9.86	-45.24	10.49	0.52	1.15E-006	1.38E-006	-2.02E-006	1.93E-006	-2.60E-006	3.95E-006	92	14	3	58	Cande et al. 2010 ('with SWIR')
E Antarctica-Somalia	26ny	57.55	10.64	-47.47	10.78	1.35	1.27E-006	1.41E-006	-1.89E-006	1.75E-006	-2.25E-006	3.33E-006	93	13	3	61	Cande et al. 2010 ('with SWIR')
E Antarctica-Somalia	27ny	60.92	7.1	-45.8	11.08	1.15	1.62E-006	1.75E-006	-2.46E-006	2.19E-006	-2.84E-006	4.29E-006	96	14	3	62	Cande et al. 2010 ('with SWIR')
E Antarctica-Somalia	28ny	62.50	4.75	-44.79	11.39	0.66	1.36E-006	1.55E-006	-2.35E-006	2.05E-006	-2.84E-006	4.49E-006	91	14	3	57	Cande et al. 2010 ('with SWIR')
E Antarctica-Somalia	29no	64.75	4.79	-45.56	11.7	0.53	9.16E-007	9.94E-007	-1.65E-006	1.27E-006	-1.91E-006	3.29E-006	101	16	3	63	Cande et al. 2010 ('with SWIR')
E Antarctica-Somalia	34y	83.00	-1.8	-38.7	17.9	1	1.00E-015	1.00E-015	1.00E-015	1.00E-015	1.00E-015	1.00E-015	100	NA	NA	50	From Dave
Somalia-Nubia	1no	0.78	-35.3	33.8	0.06	1	4.60E-009	1.25E-009	-2.73E-009	6.32E-009	1.01E-009	5.15E-009	94	15	2	61	Demets et al 2010
Somalia-Nubia	2A.2no	3.22	-44.7	2.8	0.27	1	4.29E-009	1.26E-009	-5.01E-009	1.62E-009	-1.44E-009	7.19E-009	217	1	4	206	Horner-Johnson et al. 2005
Somalia-Nubia	5n.2no	10.95	-27.4	43.28	0.4	1	1.00E-015	1.00E-015	1.00E-015	1.00E-015	1.00E-015	1.00E-015	100	NA	NA	50	From Dave
Somalia-Nubia	6no	20.13	-27.4	43.28	0.8	1	1.00E-015	1.00E-015	1.00E-015	1.00E-015	1.00E-015	1.00E-015	100	NA	NA	50	From Dave
Somalia-Nubia	C7.2m	25.01	-27.4	43.28	1	1	1.00E-015	1.00E-015	1.00E-015	1.00E-015	1.00E-015	1.00E-015	100	NA	NA	50	From Dave
Somalia-Nubia	C34	85	-27.4	43.28	1	1	1.00E-015	1.00E-015	1.00E-015	1.00E-015	1.00E-015	1.00E-015	100	NA	NA	50	From Dave
Nubia-Mantlea	Interpolated	0	57.73	-51.26	0	1	1.00E-015	1.00E-015	1.00E-015	1.00E-015	1.00E-015	1.00E-015	36	10	2	13	O'Neill et al 2005, fixed hotspots
Nubia-Mantlea	Interpolated	10	57.73	-51.26	-1.36	3.3	9.49E-005	-6.07E-006	1.08E-005	2.89E-005	-2.43E-005	6.98E-005	36	10	2	13	O'Neill et al 2005, fixed hotspots
Nubia-Mantlea	Interpolated	30	49.42	-61.9	-5.8	3.17	8.15E-005	2.58E-005	-6.80E-006	8.77E-005	-5.86E-005	8.69E-005	36	10	2	13	O'Neill et al 2005, fixed hotspots
Nubia-Mantlea	Interpolated	40	44.56	-55.74	-7.42	0.73	7.16E-004	-5.47E-005	-2.88E-004	1.50E-004	-4.90E-005	2.71E-004	36	10	2	13	O'Neill et al 2005, fixed hotspots
Nubia-Mantlea	Interpolated	50	8.84	-34.84	-12.43	0.83	6.78E-004	3.61E-005	-3.59E-004	1.57E-004	-1.06E-004	3.45E-004	36	10	2	13	O'Neill et al 2005, fixed hotspots
Nubia-Mantlea	Interpolated	60	14.24	-40.32	-13.73	2.08	1.47E-003	3.64E-004	-5.43E-004	7.01E-004	-2.72E-004	5.51E-004	36	10	2	13	O'Neill et al 2005, fixed hotspots
Nubia-Mantlea	Interpolated	70	26.52	-47.46	-14.6	0.65	8.45E-004	1.29E-004	-3.33E-004	2.79E-004	-1.23E-004	4.43E-004	36	10	2	13	O'Neill et al 2005, fixed hotspots
Nubia-Mantlea	Interpolated	80	26.85	-46.92	-17.71	0.47	7.83E-004	1.44E-004	-3.50E-004	2.77E-004	-1.35E-004	3.47E-004	36	10	2	13	O'Neill et al 2005, fixed hotspots
Nubia-Mantlea	Interpolated	90	7.24	-33.73	-22.75	0.69	6.15E-004	5.43E-005	-1.45E-004	1.75E-004	-2.25E-004	6.15E-004	36	10	2	13	O'Neill et al 2005, fixed hotspots
Nubia-Mantlea	Interpolated	100	10.83	-46.48	-26.59	1.31	3.36E-004	4.23E-005	4.28E-005	4.02E-004	4.39E-005	3.01E-004	36	10	2	13	O'Neill et al 2005, fixed hotspots
Nubia-Mantlea	Interpolated	110	5.06	-34.89	-31.79	0.48	5.66E-004	2.07E-004	-1.65E-005	1.98E-004	6.52E-005	4.34E-004	36	10	2	13	O'Neill et al 2005, fixed hotspots
Nubia-Mantlea	Interpolated	120	22.49	-37.22	-30.63	66.18	1.11E-003	1.69E-004	1.46E-003	9.99E-004	1.31E-003	4.19E-003	36	10	2	13	O'Neill et al 2005, fixed hotspots
Nubia-Mantleb	 Interpolated	 0	 46.19	 -87.860	 0.000	 1	 0	 0	 0	 0	 0	 0	 36	 10	 2	 13	 O'Neill et al 2005, moving hotspots
Nubia-Mantleb	 Interpolated	 10	 46.19	 -87.860	 -1.920	 0.92	 9.94E-005	 -3.80E-006	 -1.18E-006	 2.84E-005	 -2.30E-005	 8.68E-005	 36	 10	 2	 13	 O'Neill et al 2005, moving hotspots
Nubia-Mantleb	 Interpolated	 30	 43.54	 -69.670	 -6.050	 3.31	 9.89E-005	 2.14E-005	 -3.56E-005	 8.19E-005	 -6.45E-005	 1.18E-004	 36	 10	 2	 13	 O'Neill et al 2005, moving hotspots
Nubia-Mantleb	 Interpolated	 40	 44.56	 -54.310	 -8.080	 0.6	 6.39E-004	 -9.58E-005	 -3.09E-004	 1.54E-004	 -2.27E-005	 3.49E-004	 36	 10	 2	 13	 O'Neill et al 2005, moving hotspots
Nubia-Mantleb	 Interpolated	 50	 36.97	 -58.900	 -10.260	 1.24	 7.60E-004	 -1.29E-004	 -4.44E-004	 1.65E-004	 -1.35E-005	 4.53E-004	 36	 10	 2	 13	 O'Neill et al 2005, moving hotspots
Nubia-Mantleb	 Interpolated	 60	 23.73	 -42.140	 -12.530	 2.31	 1.61E-003	 8.69E-005	 -6.22E-004	 6.07E-004	 -2.63E-004	 7.51E-004	 36	 10	 2	 13	 O'Neill et al 2005, moving hotspots
Nubia-Mantleb	 Interpolated	 90	 14.6	 -33.260	 -16.240	 2.47	 5.47E-004	 -9.38E-005	 5.78E-006	 1.18E-004	 -7.96E-005	 5.36E-004	 36	 10	 2	 13	 O'Neill et al 2005, moving hotspots
Nubia-Mantleb	 Interpolated	 100	 14.4	 -29.630	 -20.080	 3.25	 2.41E-004	 -1.79E-005	 1.48E-005	 3.16E-004	 -1.69E-005	 1.92E-004	 36	 10	 2	 13	 O'Neill et al 2005, moving hotspots
Nubia-Mantleb	 Interpolated	 120	 17.03	 -27.000	 -29.720	 9.06	 7.81E-004	 3.73E-004	 4.38E-004	 6.44E-004	 4.17E-004	 5.87E-004	 36	 10	 2	 13	 O'Neill et al 2005, moving hotspots
Australia-E Antarctica	1no	0.78	11.3	41.8	-0.49	1	2.03E-008	1.44E-008	7.59E-009	1.70E-008	1.39E-009	8.04E-009	186	14	2	155	Demets et al 2010
Australia-E Antarctica	2An.1ny	2.58	-11.16	-139.7	1.66	5.33	2.81E-007	-3.35E-007	2.60E-007	5.15E-007	-4.87E-007	9.06E-007	98	14	2	67	Cande & Stock 2004
Australia-E Antarctica	3An.1ny	5.89	-11.59	-139.23	3.83	2.12	2.94E-007	-3.90E-007	3.19E-007	6.27E-007	-5.83E-007	8.97E-007	112	17	2	75	Cande & Stock 2004
Australia-E Antarctica	5n.2no	10.95	-11.9	-142.06	6.79	1.02	1.36E-007	-1.71E-007	5.56E-008	3.05E-007	-1.89E-007	4.47E-007	122	14	2	91	Cande & Stock 2004
Australia-E Antarctica	6no	20.13	-13.39	-145.63	12.05	1.06	1.61E-007	-1.85E-007	2.56E-008	3.00E-007	-1.59E-007	4.22E-007	132	15	2	99	Cande & Stock 2004
Australia-E Antarctica	8n.2no	26.55	-13.81	-146.44	15.92	1.01	1.95E-007	-2.24E-007	5.79E-008	3.71E-007	-2.39E-007	5.90E-007	115	16	2	80	Cande & Stock 2004
Australia-E Antarctica	10n.2no	28.75	-13.58	-146.02	17.32	1.17	2.32E-007	-2.56E-007	8.48E-008	3.94E-007	-2.77E-007	7.51E-007	98	15	2	65	Cande & Stock 2004
Australia-E Antarctica	12no	30.94	-13.4	-145.62	18.89	0.75	2.60E-007	-3.14E-007	5.53E-008	5.18E-007	-3.10E-007	9.82E-007	89	13	2	60	Cande & Stock 2004
Australia-E Antarctica	13no	33.55	-13.45	-145.62	20.5	1.07	2.44E-007	-3.26E-007	1.49E-007	5.56E-007	-3.43E-007	6.93E-007	96	15	2	63	Cande & Stock 2004
Australia-E Antarctica	17n.3no	38.11	-13.65	-146.53	22.88	0.49	6.88E-007	-8.39E-007	-2.51E-007	1.34E-006	-1.37E-007	1.31E-006	49	8	2	30	Cande & Stock 2004
Australia-E Antarctica	20no	43.79	14.92	32.5	-24.51	0.74	1.68E-006	-1.89E-006	2.49E-006	4.10E-006	-3.43E-006	3.29E-006	99	7	2	82	Whittaker et al. 2007
Australia-E Antarctica	21ny	46.26	13.6	33.6	-24.64	3.06	9.31E-006	-1.21E-005	1.19E-005	1.59E-005	-1.55E-005	1.59E-005	69	6	2	54	Whittaker et al. 2007
Australia-E Antarctica	24n.3no	53.35	9.01	36	-25.06	0.99	3.84E-006	-5.09E-006	4.36E-006	6.96E-006	-6.09E-006	6.39E-006	89	7	2	72	Whittaker et al. 2007
Australia-E Antarctica	27ny	60.92	5.51	38.57	-25.3	0.73	1.03E-005	-1.35E-005	1.41E-005	1.78E-005	-1.88E-005	2.20E-005	81	6	2	66	Whittaker et al. 2007
Australia-E Antarctica	31no	68.74	3.97	39.11	-25.51	1.19	1.38E-005	-1.81E-005	1.87E-005	2.38E-005	-2.46E-005	2.80E-005	83	6	2	68	Whittaker et al. 2007
Australia-E Antarctica	32n.1ny	71.07	1.04	40.65	-25.85	0.83	1.08E-005	-1.50E-005	1.50E-005	2.12E-005	-2.12E-005	2.56E-005	125	8	2	106	Whittaker et al. 2007
Australia-E Antarctica	33no	79.08	-3.54	42.94	-26.58	0.58	6.93E-006	-9.98E-006	9.59E-006	1.47E-005	-1.39E-005	1.54E-005	141	7	2	124	Whittaker et al. 2007
Australia-E Antarctica	34ny	83.00	-7.69	44.79	-27.49	0.79	9.10E-006	-1.30E-005	1.09E-005	1.88E-005	-1.57E-005	1.47E-005	115	8	2	96	Whittaker et al. 2007
Eurasia-N America	1o	0.78	66.89	137.2	-0.2	1	1.41E-007	-7.40E-008	2.47E-007	4.20E-008	-1.30E-007	4.82E-007	602	54	2	493	Merkouriev and DeMets 2008
Eurasia-N America	2m	1.86	62.2	138.79	-0.39	1	8.70E-008	-4.50E-008	1.65E-007	3.50E-008	-7.80E-008	3.45E-007	632	33	2	565	Merkouriev and DeMets 2008
Eurasia-N America	2An.1	2.58	63.63	137.44	-0.56	1	4.90E-008	6.00E-009	5.10E-008	5.10E-008	-7.70E-008	2.11E-007	683	38	2	607	Merkouriev and DeMets 2008
Eurasia-N America	2An.3	3.58	61.84	139	-0.76	1	1.89E-007	2.20E-008	1.74E-007	1.08E-007	-1.07E-007	3.59E-007	562	41	2	480	Merkouriev and DeMets 2008
Eurasia-N America	3n.1	4.18	63.83	135.81	-0.89	1	3.04E-007	1.30E-008	2.50E-007	1.08E-007	-1.71E-007	5.64E-007	404	33	2	338	Merkouriev and DeMets 2008
Eurasia-N America	3n.4	5.23	61.1	137.88	-1.09	1	2.58E-007	-1.00E-008	3.24E-007	2.01E-007	-2.84E-007	8.55E-007	396	28	2	340	Merkouriev and DeMets 2008
Eurasia-N America	3An.1ny	5.89	63.29	135.33	-1.26	1	1.27E-007	-1.70E-008	1.79E-007	1.30E-007	-2.13E-007	5.78E-007	394	30	2	334	Merkouriev and DeMets 2008
Eurasia-N America	3An.2no	6.57	65.73	134.86	-1.46	1	5.17E-007	-1.15E-007	7.70E-007	3.34E-007	-6.75E-007	2.08E-006	307	28	2	251	Merkouriev and DeMets 2008
Eurasia-N America	4n.1ny	7.43	63.21	137.88	-1.59	1	2.95E-007	-5.10E-008	4.33E-007	2.71E-007	-4.92E-007	1.39E-006	374	33	2	308	Merkouriev and DeMets 2008
Eurasia-N America	4n.2no	8.07	64.43	137.29	-1.78	1	4.85E-007	-4.60E-008	5.93E-007	3.82E-007	-7.04E-007	1.93E-006	353	23	2	307	Merkouriev and DeMets 2008
Eurasia-N America	4Ano	9.03	64.86	135.65	-2.05	1	7.58E-007	-1.46E-007	1.00E-006	8.29E-007	-1.61E-006	3.94E-006	276	22	2	232	Merkouriev and DeMets 2008
Eurasia-N America	5n.1ny	9.74	66.1	137.62	-2.27	1	2.65E-006	4.27E-007	2.01E-006	1.12E-006	-1.27E-006	4.22E-006	340	26	2	288	Merkouriev and DeMets 2008
Eurasia-N America	5n.2no	10.95	67.75	133.17	-2.62	1	8.14E-007	-1.25E-007	1.00E-006	5.35E-007	-1.07E-006	2.98E-006	344	27	2	290	Merkouriev and DeMets 2008
Eurasia-N America	5An.2o	12.4	67.19	133.86	-2.99	1	9.29E-006	1.90E-007	8.35E-006	1.70E-006	-2.61E-006	1.24E-005	228	20	2	188	Merkouriev and DeMets 2008
Eurasia-N America	5ACny	13.7	67.39	132.58	-3.35	1	3.26E-005	-7.56E-006	4.37E-005	2.54E-006	-1.14E-005	6.08E-005	144	16	2	112	Merkouriev and DeMets 2008
Eurasia-N America	5ADno	14.61	69.5	127.69	-3.69	1	1.19E-004	-2.54E-005	1.51E-004	8.39E-006	-3.71E-005	2.00E-004	148	15	2	118	Merkouriev and DeMets 2008
Eurasia-N America	5Cn.1ny	16.01	67.97	133.21	-4.02	1	1.37E-005	-1.21E-006	1.47E-005	1.98E-006	-4.31E-006	2.10E-005	200	17	2	166	Merkouriev and DeMets 2008
Eurasia-N America	5Dny	17.23	68.85	129.75	-4.39	1	1.00E-005	-1.30E-006	1.27E-005	7.59E-007	-2.40E-006	1.72E-005	153	15	2	123	Merkouriev and DeMets 2008
Eurasia-N America	5Eny	18.28	70.16	129.1	-4.71	1	1.24E-005	-3.27E-006	1.78E-005	1.16E-006	-5.18E-006	2.66E-005	194	16	2	162	Merkouriev and DeMets 2008
Eurasia-N America	6ny	19.05	72.12	126.7	-5.05	1	3.41E-005	-1.85E-006	4.17E-005	4.76E-006	-7.17E-006	5.67E-005	188	17	2	154	Merkouriev and DeMets 2008
Eurasia-N America	6no	20.13	68.62	131.76	-5.03	1	6.16E-006	-7.42E-007	7.17E-006	5.08E-007	-1.56E-006	9.64E-006	230	19	2	192	Merkouriev and DeMets 2008
Eurasia-N America	C13ny	33.06	68.22	131.53	-7.65	1.56	8.39E-008	1.84E-008	7.40E-008	5.81E-008	-7.53E-008	3.24E-007	346	31	2	281	Gaina et al 2002
Eurasia-N America	C18n.1no	39.55	67.72	133.91	-9.25	2.52	1.38E-007	1.75E-007	5.51E-008	4.41E-007	-1.01E-007	3.69E-007	106	9	2	85	Gaina et al 2002
Eurasia-N America	C21no	47.91	65.38	138.44	-10.96	0.74	9.52E-008	2.43E-008	1.03E-007	9.25E-008	-2.76E-008	2.63E-007	460	27	2	400	Gaina et al 2002
Eurasia-N America	C22no	49.71	64.52	138.18	-11.5	1.06	1.37E-007	1.26E-007	9.91E-008	3.24E-007	-3.50E-008	3.03E-007	353	21	2	305	Gaina et al 2002
Eurasia-N America	C24n.3no	53.35	63.07	144.26	-12.82	0.84	1.48E-007	9.96E-008	1.97E-007	3.42E-007	9.63E-008	4.16E-007	329	19	2	285	Gaina et al 2002
Eurasia-N America	C25ny	55.9	56.17	145.06	-13.24	0.89	5.29E-006	-2.42E-006	6.57E-006	1.29E-006	-3.02E-006	8.25E-006	112	6	2	97	Gaina et al 2002
Eurasia-N America	C31no	68.74	54.45	147.06	-15.86	1.04	6.65E-006	-2.69E-006	7.95E-006	1.34E-006	-3.21E-006	9.59E-006	120	7	2	103	Gaina et al 2002
Eurasia-N America	C33o	79.08	63.4	147.75	-18.48	1	4.39E-006	-1.66E-006	5.14E-006	8.57E-007	-1.93E-006	6.09E-006	158	9	2	137	Gaina et al 2002
Eurasia-N America	C34ny	83	66.54	148.91	-19.7	1	1.00E-015	1.00E-015	1.00E-015	1.00E-015	1.00E-015	1.00E-015	100	NA	NA	50	Muller and Roest 1992 JGR
N America-Nubia	1o	0.78	79.2	40.2	0.18	1	7.41E-009	-5.77E-009	4.29E-009	5.93E-009	-3.35E-009	5.15E-009	165	40	2	82	Demets et al 2010
N America-Nubia	C5n.1ny	9.74	80.98	22.82	2.48	2.46	4.72E-005	-4.05E-005	2.79E-005	4.35E-005	-2.90E-005	2.06E-005	271	40	2	188	Muller et al 1999
N America-Nubia	C6ny	19.05	80.89	23.28	5.24	1.96	6.13E-005	-4.97E-005	3.56E-005	5.20E-005	-3.59E-005	2.68E-005	191	33	2	122	Muller et al 1999
N America-Nubia	C8n.1ny	25.82	79.34	28.56	7.04	2.53	1.71E-004	-1.71E-004	1.24E-004	1.96E-004	-1.41E-004	1.04E-004	140	18	2	101	Muller et al 1999
N America-Nubia	C13ny?	33.06	75.99	5.98	9.77	1.19	8.32E-005	-8.47E-005	5.97E-005	1.03E-004	-7.14E-005	5.21E-005	159	31	2	94	Muller et al 1999
N America-Nubia	C18n1ny?	38.43	74.54	0.19	11.92	1.65	1.98E-004	-2.08E-004	1.43E-004	2.41E-004	-1.64E-004	1.16E-004	94	15	2	61	Muller et al 1999
N America-Nubia	C21ny	46.26	74.23	-5.01	15.11	1.19	1.80E-004	-2.03E-004	1.36E-004	2.68E-004	-1.80E-004	1.26E-004	96	21	2	51	Muller et al 1999
N America-Nubia	C24n.1ny	52.36	77.34	-1.61	16.96	3.08	2.65E-004	-3.13E-004	2.07E-004	4.05E-004	-2.67E-004	1.80E-004	94	18	2	55	Muller et al 1999
N America-Nubia	C25ny	55.9	80.64	6.57	17.9	1.26	1.19E-004	-1.36E-004	8.64E-005	1.87E-004	-1.18E-004	7.87E-005	110	21	2	65	Muller et al 1999
N America-Nubia	C30ny	65.58	82.74	2.93	20.84	1.07	9.12E-005	-1.07E-004	6.64E-005	1.58E-004	-9.83E-005	6.45E-005	135	23	2	86	Muller et al 1999
N America-Nubia	C32n.2ny	71.59	81.35	-8.32	22.75	1.33	1.23E-004	-1.62E-004	9.70E-005	2.42E-004	-1.46E-004	9.10E-005	142	25	2	89	Muller et al 1999
N America-Nubia	C33no	79.08	78.64	-18.16	26.98	1.85	4.09E-005	-4.02E-005	2.34E-005	5.73E-005	-3.48E-005	2.38E-005	155	25	2	102	Muller et al 1999
N America-Nubia	C34ny	83	76.81	-20.59	29.51	1.82	6.20E-005	-4.83E-005	2.47E-005	6.96E-005	-4.29E-005	3.07E-005	144	23	2	95	Muller et al 1999
Capricorn-Somalia	1no	0.78	-11.66	-128.78	0.54	1	1.03E-006	1.20E-006	-8.65E-007	2.22E-006	-1.11E-006	7.65E-007	242	29	2	181	Bull et al. 2010
Capricorn-Somalia	2ny	1.77	-10.92	-130.82	1.18	1	2.34E-006	1.97E-006	-1.76E-006	3.15E-006	-1.65E-006	1.39E-006	178	25	2	125	Bull et al. 2010
Capricorn-Somalia	2An.1ny	2.58	-11.28	-131.29	1.69	1	1.28E-006	1.59E-006	-9.73E-007	2.85E-006	-1.28E-006	7.87E-007	164	26	2	109	Bull et al. 2010
Capricorn-Somalia	2An.3no	3.58	-13.71	-130.38	2.24	1	1.94E-006	1.73E-006	-1.55E-006	3.02E-006	-1.40E-006	1.28E-006	123	21	2	78	Bull et al. 2010
Capricorn-Somalia	3n.4no	5.23	-10.49	-130.96	3.4	1	2.80E-006	3.42E-006	-2.22E-006	6.27E-006	-2.75E-006	1.87E-006	107	17	2	70	Bull et al. 2010
Capricorn-Somalia	3An.1ny	5.89	-12.64	-131.18	3.69	1	4.93E-006	5.97E-006	-3.93E-006	9.46E-006	-4.91E-006	3.25E-006	108	21	2	63	Bull et al. 2010
Capricorn-Somalia	3An.2no	6.57	-11.98	-130.89	4.2	1	8.16E-006	9.65E-006	-6.72E-006	1.31E-005	-8.05E-006	5.63E-006	84	16	2	49	Bull et al. 2010
Capricorn-Somalia	4n.2no	8.07	-11.62	-130.26	5.11	1	3.83E-006	3.70E-006	-3.47E-006	5.19E-006	-3.38E-006	3.21E-006	89	17	2	52	Bull et al. 2010
Capricorn-Somalia	4Ano	9.03	-13.95	-131.8	5.29	1	6.41E-006	8.79E-006	-5.03E-006	1.55E-005	-7.08E-006	4.11E-006	83	14	2	52	Bull et al. 2010
Capricorn-Somalia	5n.1ny	9.74	-12.33	-132.3	5.78	1	1.76E-005	2.91E-005	-1.20E-005	5.37E-005	-1.97E-005	8.44E-006	58	11	2	33	Bull et al. 2010
Capricorn-Somalia	5n.2no	10.95	-13.99	-133.16	6.26	1	7.52E-006	9.54E-006	-5.65E-006	2.10E-005	-7.27E-006	4.47E-006	148	20	2	105	Bull et al. 2010
Capricorn-Somalia	5An.2no	12.40	-14.23	-134.19	6.98	1	5.64E-006	7.96E-006	-4.08E-006	2.18E-005	-5.56E-006	3.22E-006	87	17	2	50	Bull et al. 2010
Capricorn-Somalia	5ADno	14.61	-16.06	-135.53	7.83	1	1.33E-005	2.72E-005	-9.13E-006	6.47E-005	-1.83E-005	6.81E-006	81	16	2	46	Bull et al. 2010
Capricorn-Somalia	5Bn.2	15.16	-16.73	-136.02	8.01	1	1.77E-005	3.55E-005	-1.28E-005	8.61E-005	-2.45E-005	1.00E-005	55	12	2	28	Bull et al. 2010
Capricorn-Somalia	5Cn.1ny	16.01	-15.14	-135.08	8.93	1	5.89E-006	1.01E-005	-4.25E-006	2.26E-005	-6.94E-006	3.36E-006	65	12	2	38	Bull et al. 2010
Capricorn-Somalia	5Cn.3ny	16.56	-15.66	-135.52	9.33	1	3.71E-006	7.21E-006	-2.54E-006	1.78E-005	-4.76E-006	1.95E-006	69	12	2	42	Bull et al. 2010
Capricorn-Somalia	5Dny	17.23	-16.24	-136.08	9.54	1	6.40E-006	1.41E-005	-3.99E-006	3.50E-005	-8.49E-006	2.79E-006	68	13	2	39	Bull et al. 2010
Capricorn-Somalia	5Eny	18.28	-16.08	-135.67	10.19	1	7.02E-006	1.35E-005	-4.63E-006	3.16E-005	-8.56E-006	3.35E-006	69	13	2	40	Bull et al. 2010
Capricorn-Somalia	6ny	19.05	-17.38	-136.67	10.31	1	1.43E-005	2.44E-005	-9.70E-006	5.31E-005	-1.61E-005	7.03E-006	62	12	2	35	Bull et al. 2010
Capricorn-Somalia	6no	20.13	-17.29	-136.75	10.9	1	5.15E-006	1.10E-005	-3.47E-006	2.94E-005	-7.10E-006	2.56E-006	55	10	2	32	Bull et al. 2010
Capricorn-Somalia	13no	33.55	-16.32	-132.31	18.93	0.59	8.90E-007	2.66E-006	-8.66E-007	8.79E-006	-2.80E-006	9.62E-007	171	22	3	121	Cande et al. 2010 ('basic')
Capricorn-Somalia	18n.2no	40.13	-16.76	-131.58	22.22	0.63	2.11E-006	7.20E-006	-2.05E-006	2.60E-005	-7.29E-006	2.14E-006	125	19	3	81	Cande et al. 2010 ('basic')
Capricorn-Somalia	20ny	42.54	-17.24	-132.14	23.12	0.93	4.95E-007	1.42E-006	-4.11E-007	4.52E-006	-1.30E-006	4.85E-007	133	18	3	91	Cande et al. 2010 ('all')
Capricorn-Somalia	20no	43.79	-17.71	-132.64	23.5	0.78	3.31E-007	1.08E-006	-3.59E-007	3.94E-006	-1.20E-006	5.34E-007	162	18	3	120	Cande et al. 2010 ('all')
Capricorn-Somalia	21ny	46.26	-17.06	-133.3	24.69	0.55	2.38E-007	5.98E-007	-1.82E-007	1.82E-006	-4.83E-007	2.74E-007	154	18	3	112	Cande et al. 2010 ('all')
Capricorn-Somalia	21no	47.91	-17.03	-134.13	25.74	1.86	2.51E-007	7.17E-007	-2.26E-007	2.35E-006	-6.63E-007	3.59E-007	160	18	3	118	Cande et al. 2010 ('all')
Capricorn-Somalia	22no	49.71	-17.22	-136.65	26.87	1.4	4.87E-007	1.64E-006	-4.45E-007	5.99E-006	-1.58E-006	5.81E-007	145	16	3	107	Cande et al. 2010 ('all')
Capricorn-Somalia	23n.2no	51.74	-15.72	-138.5	29.55	0.74	7.87E-007	2.96E-006	-7.36E-007	1.16E-005	-2.85E-006	8.46E-007	136	16	3	98	Cande et al. 2010 ('with SWIR')
Capricorn-Somalia	24n.3no	53.35	-15.65	-141.06	31.4	0.72	1.12E-006	4.30E-006	-9.77E-007	1.72E-005	-3.81E-006	1.03E-006	116	15	3	80	Cande et al. 2010 ('with SWIR')
Capricorn-Somalia	25ny	55.90	-15.71	-144.32	34.05	0.52	2.10E-006	8.13E-006	-1.53E-006	3.27E-005	-6.04E-006	1.33E-006	92	14	3	58	Cande et al. 2010 ('with SWIR')
Capricorn-Somalia	26ny	57.55	-14.95	-145.15	36.37	1.35	2.80E-006	1.14E-005	-2.02E-006	4.82E-005	-8.52E-006	1.71E-006	93	13	3	61	Cande et al. 2010 ('with SWIR')
Capricorn-Somalia	27ny	60.92	-13.35	-146.15	40.64	1.15	2.98E-006	1.21E-005	-1.78E-006	5.08E-005	-7.44E-006	1.32E-006	96	14	3	62	Cande et al. 2010 ('with SWIR')
Capricorn-Somalia	28ny	62.50	-12.86	-146.6	42.71	0.66	7.50E-006	3.00E-005	-3.91E-006	1.22E-004	-1.59E-005	2.28E-006	91	14	3	57	Cande et al. 2010 ('with SWIR')
Capricorn-Somalia	29no	64.75	-13.72	-149.94	44.76	0.53	1.15E-006	4.89E-006	-4.85E-007	2.24E-005	-2.17E-006	3.81E-007	101	16	3	63	Cande et al. 2010 ('with SWIR')
Capricorn-Somalia	C34ny	83	20.058	23.254	-53.78	1	1.00E-015	1.00E-015	1.00E-015	1.00E-015	1.00E-015	1.00E-015	100	NA	NA	50	From Dave
India-Somalia	1no	0.78	19.57	27.97	-0.35	1	1.99E-006	3.41E-006	1.86E-009	6.82E-006	6.01E-007	4.67E-007	401	28	2	342	Bull et al. 2010
India-Somalia	2ny	1.77	21.59	30.83	-0.76	1	4.26E-007	6.51E-007	-4.44E-008	1.32E-006	1.74E-007	2.11E-007	418	24	2	367	Bull et al. 2010
India-Somalia	2An.1ny	2.58	22.48	30.6	-1.07	1	2.94E-006	4.33E-006	-6.73E-007	7.77E-006	-7.56E-009	9.55E-007	486	31	2	421	Bull et al. 2010
India-Somalia	2An.3no	3.58	18.7	34.62	-1.64	1	4.51E-006	7.30E-006	-5.40E-007	1.42E-005	7.06E-007	1.35E-006	450	27	2	393	Bull et al. 2010
India-Somalia	3n.1ny	4.18	22.11	28.45	-1.74	1	4.31E-006	7.11E-006	-2.86E-007	1.34E-005	5.49E-007	8.80E-007	396	33	2	327	Bull et al. 2010
India-Somalia	3n.4no	5.23	22.05	31.64	-2.18	1	2.18E-006	3.53E-006	-3.32E-007	6.89E-006	1.84E-007	6.19E-007	422	25	2	369	Bull et al. 2010
India-Somalia	3An.1ny	5.89	22.89	28.11	-2.33	1	6.98E-006	1.15E-005	-1.71E-006	2.29E-005	-3.39E-007	2.37E-006	350	25	2	297	Bull et al. 2010
India-Somalia	3An.2no	6.57	21.32	30.92	-2.75	1	2.41E-006	4.68E-006	-5.41E-010	9.68E-006	4.53E-007	4.53E-007	349	24	2	298	Bull et al. 2010
